Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Oak Creek,384400,16097844,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097845,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097846,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097847,227517,4-Jul-19,Void: UDC - (2698.23148148148 - 2716.88888888889),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,1.74
Sunland RV Resort Oak Creek,384400,16097848,227517,4-Jul-19,Void: EECC - (2698.23148148148 - 2716.88888888889),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,3.22
Sunland RV Resort Oak Creek,384400,16097849,227517,4-Jul-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097850,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097851,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097852,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097853,227517,4-Jul-19,Void: UDC - (2716.88888888889 - 2736.14814814815),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,2.17
Sunland RV Resort Oak Creek,384400,16097854,227517,4-Jul-19,Void: EECC - (2716.88888888889 - 2736.14814814815),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,2.5
Sunland RV Resort Oak Creek,384400,16097855,227517,4-Jul-19,Void: UDC - (2736.14814814815 - 2754.2037037037),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,2.77
Sunland RV Resort Oak Creek,384400,16097856,227517,4-Jul-19,Void: EECC - (2736.14814814815 - 2754.2037037037),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,1.25
Sunland RV Resort Oak Creek,384400,16097857,227517,4-Jul-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.1
Sunland RV Resort Oak Creek,384400,16097858,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097859,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097860,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097861,227517,4-Jul-19,Void: UDC - (2754.2037037037 - 2772.86111111111),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,2.86
Sunland RV Resort Oak Creek,384400,16097862,227517,4-Jul-19,Void: EECC - (2754.2037037037 - 2772.86111111111),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,1.29
Sunland RV Resort Oak Creek,384400,16097863,227517,4-Jul-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.1
Sunland RV Resort Oak Creek,384400,16097864,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097865,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097866,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097867,227517,4-Jul-19,Void: UDC - (2772.86111111111 - 2808.37037037037),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,5.39
Sunland RV Resort Oak Creek,384400,16097868,227517,4-Jul-19,Void: EECC - (2772.86111111111 - 2808.37037037037),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,2.38
Sunland RV Resort Oak Creek,384400,16097869,227517,4-Jul-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.18
Sunland RV Resort Oak Creek,384400,16097870,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.02
Sunland RV Resort Oak Creek,384400,16097871,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097872,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097873,227517,4-Jul-19,Void: UDC - (2808.37037037037 - 2845.08333333333),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,5.56
Sunland RV Resort Oak Creek,384400,16097874,227517,4-Jul-19,Void: EECC - (2808.37037037037 - 2845.08333333333),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,2.82
Sunland RV Resort Oak Creek,384400,16097875,227517,4-Jul-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.18
Sunland RV Resort Oak Creek,384400,16097876,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.02
Sunland RV Resort Oak Creek,384400,16097877,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097878,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097879,227517,4-Jul-19,Void: UDC - (2845.08333333333 - 2883),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,4.64
Sunland RV Resort Oak Creek,384400,16097880,227517,4-Jul-19,Void: EECC - (2845.08333333333 - 2883),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,5.71
Sunland RV Resort Oak Creek,384400,16097881,227517,4-Jul-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.19
Sunland RV Resort Oak Creek,384400,16097882,227517,4-Jul-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.02
Sunland RV Resort Oak Creek,384400,16097883,227517,4-Jul-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0.01
Sunland RV Resort Oak Creek,384400,16097884,227517,4-Jul-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097924,227517,4-Jul-19,Void: 12-OC Weekly Charge - (04-Jul-19),Incorrect Entry,Lot-Weekly,Kimberlee,56
Sunland RV Resort Oak Creek,384400,16097925,227517,4-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384400,16097919,227517,4-Jul-19,Void: 13-OC Monthly - (29-Jun-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097920,227517,4-Jul-19,Void: 13-OC Monthly - (30-Jun-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097921,227517,4-Jul-19,Void: 13-OC Monthly - (01-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097922,227517,4-Jul-19,Void: 13-OC Monthly - (02-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16097923,227517,4-Jul-19,Void: 13-OC Monthly - (03-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380447,15972451,224542,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380535,15975184,224599,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380244,15975275,224381,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,363772,16058103,212217,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,383224,16051081,226666,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,383224,16051010,226666,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380244,15983575,224381,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,383124,16062746,226592,4-Jul-19,Void: 11-OC Daily Charge - (04-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,98
Sunland RV Resort Oak Creek,383124,16062747,226592,4-Jul-19,Void:    - 3 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Kimberlee,6
Sunland RV Resort Oak Creek,383124,16062748,226592,4-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,383124,16062749,226592,4-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,379083,16041518,223513,4-Jul-19,Void: 70-SD Daily Charge - (04-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,0
Sunland RV Resort Oak Creek,268486,8115812,142646,4-Jul-19,"Void: 13-OC-Monthly, Accommodation (04-Jul-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,8149045,141635,4-Jul-19,"Void: 13-OC-Monthly, Accommodation (04-Jul-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,7987734,141635,4-Jul-19,"Void: 13-OC-Monthly, Accommodation (04-Jul-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263156,7672645,138698,4-Jul-19,"Void: 13-OC-Monthly, Accommodation (04-Jul-19)",Dates changed ,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263154,7871756,138696,4-Jul-19,"Void: 13-OC-Monthly, Accommodation (04-Jul-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,317445,15133714,178812,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Lindsay,0
Sunland RV Resort Oak Creek,379083,16039236,223513,4-Jul-19,Void: 70-SD Daily Charge - (04-Jul-19),Incorrect Entry,Lot-Daily,Madison,0
Sunland RV Resort Oak Creek,379083,15932146,223513,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Madison,0
Sunland RV Resort Oak Creek,380535,15963311,224599,4-Jul-19,Void: 13-OC Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Madison,0
Sunland RV Resort Oak Creek,292781,11468795,160848,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Manager,0
Sunland RV Resort Oak Creek,384587,16088974,227662,4-Jul-19,Void: 11-OC Daily Charge - (04-Jul-19),Cancelled Reservation,Lot-Daily,Olivia,88
Sunland RV Resort Oak Creek,384587,16088975,227662,4-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Olivia,2
Sunland RV Resort Oak Creek,384587,16088976,227662,4-Jul-19,Void:    - Internet Access,Cancelled Reservation,USAGE REIMB-WIFI,Olivia,1
Sunland RV Resort Oak Creek,284172,9301320,154235,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Cancelled Reservation,Lot-Monthly,Robin,0
Sunland RV Resort Oak Creek,314091,13160823,176448,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Cancelled Reservation,Lot-Monthly,Shane,0
Sunland RV Resort Oak Creek,313169,13469960,209505,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,Shane,0
Sunland RV Resort Oak Creek,295012,10934324,162572,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294940,10920356,162519,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294349,10847946,162079,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294259,10830735,162008,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,292781,10893270,160848,4-Jul-19,Void: 13-OC-Monthly - (04-Jul-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,295409,13756945,162877,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,303437,13444312,169160,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313342,13076303,175817,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,308390,13457654,172537,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313169,13229371,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313169,13240780,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313169,13626150,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313169,13665977,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313169,13753676,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,282008,9134574,152666,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Dates changed ,Lot-Monthly,Christopher,0
Sunland RV Resort Oak Creek,313169,14826816,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Jenn,0
Sunland RV Resort Oak Creek,292781,11200323,160848,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,276357,12440437,148317,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,281717,13400907,152432,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,299558,12115394,166190,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,304965,12599231,170234,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,318873,14223650,179717,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,13865240,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14078815,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14240674,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14276995,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14409218,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14500001,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14573087,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14608657,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,313169,14938366,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,384986,16100494,227955,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Jim,90
Sunland RV Resort Oak Creek,384986,16100495,227955,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Jim,1
Sunland RV Resort Oak Creek,313169,14685311,209505,5-Jul-19,Void: 13-OC-Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Jim,0
Sunland RV Resort Oak Creek,383694,16080735,227014,5-Jul-19,Void: 12-OC Weekly Charge - (05-Jul-19),Cancelled Reservation,Lot-Weekly,Jim,54
Sunland RV Resort Oak Creek,383694,16080736,227014,5-Jul-19,Void:    - Internet Access,Cancelled Reservation,USAGE REIMB-WIFI,Jim,1
Sunland RV Resort Oak Creek,384947,16100137,227931,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Dates changed ,Lot-Daily,Kimberlee,96
Sunland RV Resort Oak Creek,384947,16100138,227931,5-Jul-19,Void:    - 1 x Children,Dates changed ,ADDITIONAL OCUPNTS,Kimberlee,2
Sunland RV Resort Oak Creek,384947,16100139,227931,5-Jul-19,Void:    - 2 x Pets,Dates changed ,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384947,16100140,227931,5-Jul-19,Void:    - Internet Access,Dates changed ,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384997,16100895,227962,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,90
Sunland RV Resort Oak Creek,384997,16100896,227962,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,363772,15332397,212217,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,384858,16101000,227854,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,65
Sunland RV Resort Oak Creek,384858,16101001,227854,5-Jul-19,Void:    - 2 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Kimberlee,4
Sunland RV Resort Oak Creek,384858,16101002,227854,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384857,16097332,227853,5-Jul-19,Void: 18-OC Complimentary - (05-Jul-19),Cancelled Reservation,Lot-Daily,Kimberlee,32.25
Sunland RV Resort Oak Creek,364960,15383681,213087,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,364960,15692032,213087,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,378116,15892427,222780,5-Jul-19,Void: 12-OC Weekly Charge - (05-Jul-19),Incorrect Entry,Lot-Weekly,Kimberlee,53
Sunland RV Resort Oak Creek,378116,15892428,222780,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,378116,15887460,222780,5-Jul-19,Void: 12-OC Weekly Charge - (05-Jul-19),Dates changed ,Lot-Weekly,Kimberlee,69
Sunland RV Resort Oak Creek,378116,15887461,222780,5-Jul-19,Void:    - Internet Access,Dates changed ,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,379083,16041519,223513,5-Jul-19,Void: 70-SD Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,0
Sunland RV Resort Oak Creek,380244,15983576,224381,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,381676,16099499,225419,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,84
Sunland RV Resort Oak Creek,381676,16099500,225419,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,381676,16099501,225419,5-Jul-19,Void:    - MILITARY DISCOUNT,Incorrect Entry,MilitaryDiscount,Kimberlee,-8.3
Sunland RV Resort Oak Creek,383224,16051011,226666,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,383224,16051082,226666,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,363772,16058104,212217,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380244,15975276,224381,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380535,15975185,224599,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,380447,15972452,224542,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,381676,16099890,225419,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,84
Sunland RV Resort Oak Creek,381676,16099891,225419,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,381676,16099892,225419,5-Jul-19,Void:    - MILITARY DISCOUNT,Incorrect Entry,MilitaryDiscount,Kimberlee,-8.3
Sunland RV Resort Oak Creek,384085,16099169,227279,5-Jul-19,Void: 11-OC Daily Charge - (29-Jun-19),Incorrect Entry,Lot-Daily,Kimberlee,88
Sunland RV Resort Oak Creek,384085,16099170,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099171,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384085,16099172,227279,5-Jul-19,Void: 11-OC Daily Charge - (30-Jun-19),Incorrect Entry,Lot-Daily,Kimberlee,88
Sunland RV Resort Oak Creek,384085,16099173,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099174,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384085,16099175,227279,5-Jul-19,Void: 11-OC Daily Charge - (01-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,82
Sunland RV Resort Oak Creek,384085,16099176,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099177,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384085,16099178,227279,5-Jul-19,Void: 11-OC Daily Charge - (02-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,82
Sunland RV Resort Oak Creek,384085,16099179,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099180,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384085,16099181,227279,5-Jul-19,Void: 11-OC Daily Charge - (03-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,88
Sunland RV Resort Oak Creek,384085,16099182,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099183,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384085,16099184,227279,5-Jul-19,Void: 11-OC Daily Charge - (04-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,94
Sunland RV Resort Oak Creek,384085,16099185,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099186,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384085,16099187,227279,5-Jul-19,Void: 11-OC Daily Charge - (05-Jul-19),Incorrect Entry,Lot-Daily,Kimberlee,94
Sunland RV Resort Oak Creek,384085,16099188,227279,5-Jul-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Kimberlee,4
Sunland RV Resort Oak Creek,384085,16099189,227279,5-Jul-19,Void:    - Internet Access,Incorrect Entry,USAGE REIMB-WIFI,Kimberlee,1
Sunland RV Resort Oak Creek,384400,16097926,227517,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,384400,16085930,227517,5-Jul-19,Void: 13-OC Monthly - (05-Jul-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
