Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,366170,16276131,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,366170,16276132,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (27-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276133,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,366170,16276122,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (22-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276123,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,366170,16276124,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (23-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276125,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,366170,16276126,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (24-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276127,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,366170,16276116,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (19-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276117,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,366170,16276118,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (20-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276119,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,366170,16276120,221753,23-Aug-19,Void: ED-685: 01-ED Daily Charge - (21-May-19),Incorrect Entry,Lot-Daily,NBalch,267.51
Sunland RV Resort Emerald Desert,366170,16276121,221753,23-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,376124,16276357,221320,23-Aug-19,Void: 02-ED Weekly Rate - (02-Apr-19 to 02-Apr-19),Incorrect Entry,Lot-Weekly,NBalch,74
Sunland RV Resort Emerald Desert,356820,16278297,206765,23-Aug-19,Void: ED-216: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278298,206765,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278299,206765,23-Aug-19,Void: ED-216: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278300,206765,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278301,206765,23-Aug-19,Void: ED-216: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278302,206765,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278434,206775,23-Aug-19,Void: ED-278: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278435,206775,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278436,206775,23-Aug-19,Void: ED-278: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278437,206775,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278438,206775,23-Aug-19,Void: ED-278: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278439,206775,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278428,206773,23-Aug-19,Void: ED-277: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278429,206773,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278430,206773,23-Aug-19,Void: ED-277: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278431,206773,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278432,206773,23-Aug-19,Void: ED-277: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278433,206773,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278366,206772,23-Aug-19,Void: ED-224: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278367,206772,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278368,206772,23-Aug-19,Void: ED-224: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278369,206772,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,356820,16278370,206772,23-Aug-19,Void: ED-224: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278371,206772,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278329,206771,23-Aug-19,Void: ED-223: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278330,206771,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278331,206771,23-Aug-19,Void: ED-223: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278332,206771,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278333,206771,23-Aug-19,Void: ED-223: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278334,206771,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278323,206770,23-Aug-19,Void: ED-221: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278324,206770,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278325,206770,23-Aug-19,Void: ED-221: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278326,206770,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278327,206770,23-Aug-19,Void: ED-221: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278328,206770,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278317,206769,23-Aug-19,Void: ED-220: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278318,206769,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278319,206769,23-Aug-19,Void: ED-220: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278320,206769,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278321,206769,23-Aug-19,Void: ED-220: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,353408,16278265,204020,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278203,204020,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278266,204020,23-Aug-19,Void: ED-009: 01D- Emerald Daily Charge - (27-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278267,204020,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278220,204019,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278221,204019,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278199,204020,23-Aug-19,Void: ED-009: 01D- Emerald Daily Charge - (25-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278200,204020,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278201,204020,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278202,204020,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,353408,16278214,204019,23-Aug-19,Void: ED-008: 01D- Emerald Daily Charge - (27-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278215,204019,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278216,204019,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278217,204019,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278218,204019,23-Aug-19,Void: ED-008: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278219,204019,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278208,204019,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278209,204019,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278210,204019,23-Aug-19,Void: ED-008: 01D- Emerald Daily Charge - (26-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278211,204019,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278212,204019,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278213,204019,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278260,204017,23-Aug-19,Void: ED-005: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278261,204017,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278262,204017,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278198,204017,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278206,204019,23-Aug-19,Void: ED-008: 01D- Emerald Daily Charge - (25-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278207,204019,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278256,204017,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278196,204017,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278257,204017,23-Aug-19,Void: ED-005: 01D- Emerald Daily Charge - (27-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278258,204017,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278259,204017,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278197,204017,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278192,204017,23-Aug-19,Void: ED-005: 01D- Emerald Daily Charge - (25-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278193,204017,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278194,204017,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278195,204017,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278254,204017,23-Aug-19,Void: ED-005: 01D- Emerald Daily Charge - (26-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,353408,16278255,204017,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,337901,16278806,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (23-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.14
Sunland RV Resort Emerald Desert,337901,16278807,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.9
Sunland RV Resort Emerald Desert,337901,16278808,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (24-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.14
Sunland RV Resort Emerald Desert,337901,16278809,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.9
Sunland RV Resort Emerald Desert,337901,16278810,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (25-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.14
Sunland RV Resort Emerald Desert,337901,16278811,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.9
Sunland RV Resort Emerald Desert,337901,16278818,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (29-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.16
Sunland RV Resort Emerald Desert,337901,16278819,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.87
Sunland RV Resort Emerald Desert,337901,16278812,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (26-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.14
Sunland RV Resort Emerald Desert,337901,16278813,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.9
Sunland RV Resort Emerald Desert,337901,16278814,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (27-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.14
Sunland RV Resort Emerald Desert,337901,16278815,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.9
Sunland RV Resort Emerald Desert,337901,16278816,192956,23-Aug-19,Void: 01V-Villa Daily Rates - (28-Mar-19),Incorrect Entry,VILLA RENTALS,NBalch,208.14
Sunland RV Resort Emerald Desert,337901,16278817,192956,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,22.9
Sunland RV Resort Emerald Desert,348145,16278921,200250,23-Aug-19,Void: Mail Box Rental-ED,Incorrect Entry,MAILBOXES,NBalch,20
Sunland RV Resort Emerald Desert,353408,16278252,204023,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278253,204023,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278246,204023,23-Aug-19,Void: ED-012: 01D- Emerald Daily Charge - (27-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278247,204023,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278248,204023,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278249,204023,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278250,204023,23-Aug-19,Void: ED-012: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278251,204023,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278240,204023,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278241,204023,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278242,204023,23-Aug-19,Void: ED-012: 01D- Emerald Daily Charge - (26-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278243,204023,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278244,204023,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,353408,16278245,204023,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278234,204021,23-Aug-19,Void: ED-010: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278235,204021,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278236,204021,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278237,204021,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278238,204023,23-Aug-19,Void: ED-012: 01D- Emerald Daily Charge - (25-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278239,204023,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278228,204021,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278229,204021,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278230,204021,23-Aug-19,Void: ED-010: 01D- Emerald Daily Charge - (27-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278231,204021,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278232,204021,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278233,204021,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278222,204021,23-Aug-19,Void: ED-010: 01D- Emerald Daily Charge - (25-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278223,204021,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278224,204021,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278225,204021,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278226,204021,23-Aug-19,Void: ED-010: 01D- Emerald Daily Charge - (26-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278227,204021,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278268,204020,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278204,204020,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278269,204020,23-Aug-19,Void: ED-009: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278270,204020,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,353408,16278271,204020,23-Aug-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,NBalch,93.5
Sunland RV Resort Emerald Desert,353408,16278205,204020,23-Aug-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,NBalch,37.5
Sunland RV Resort Emerald Desert,353408,16278263,204020,23-Aug-19,Void: ED-009: 01D- Emerald Daily Charge - (26-Apr-19),Incorrect Entry,Lot-Daily,NBalch,94
Sunland RV Resort Emerald Desert,353408,16278264,204020,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,10.34
Sunland RV Resort Emerald Desert,339681,16279319,194314,23-Aug-19,Void: Energy Charge - (35002 - 35322),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,37.41
Sunland RV Resort Emerald Desert,339681,16279320,194314,23-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,339681,16279321,194314,23-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.09
Sunland RV Resort Emerald Desert,344004,16278190,221779,23-Aug-19,Void: ED-677: Z-GP70 - (06-Apr-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,70
Sunland RV Resort Emerald Desert,344004,16278191,221779,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,7.7
Sunland RV Resort Emerald Desert,356820,16278322,206769,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278311,206768,23-Aug-19,Void: ED-219: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278312,206768,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278313,206768,23-Aug-19,Void: ED-219: Z-GP60 - (17-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278314,206768,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278315,206768,23-Aug-19,Void: ED-219: Z-GP60 - (18-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
Sunland RV Resort Emerald Desert,356820,16278316,206768,23-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,NBalch,6.6
Sunland RV Resort Emerald Desert,356820,16278305,206767,23-Aug-19,Void: ED-218: Z-GP60 - (16-May-19),Incorrect Entry,Lot-Group/Club Rentals,NBalch,60
